GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17,VD18,VD19
Id,Id2,Geography,Total:,Asian Indian,Bangladeshi,Cambodian,"Chinese, except Taiwanese",Filipino,Hmong,Indonesian,Japanese,Korean,Laotian,Malaysian,Pakistani,Sri Lankan,Taiwanese,Thai,Vietnamese,Other Asian,"Other Asian, not specified"
1400000US06059032053,06059032053,"Census Tract 320.53, Orange County, California",514,51,0,0,88,142,0,2,85,47,3,2,4,7,6,4,62,0,11
1400000US06059032054,06059032054,"Census Tract 320.54, Orange County, California",272,16,0,1,38,99,0,1,27,34,0,0,0,0,6,0,49,0,1
1400000US06059032055,06059032055,"Census Tract 320.55, Orange County, California",351,18,0,0,34,145,0,2,44,24,6,0,0,0,0,5,61,0,12
1400000US06059032056,06059032056,"Census Tract 320.56, Orange County, California",547,39,0,11,114,172,0,1,53,34,0,0,5,5,7,2,98,0,6
1400000US06059042103,06059042103,"Census Tract 421.03, Orange County, California",86,9,0,1,15,26,0,2,23,4,0,0,0,0,1,2,3,0,0
1400000US06059042106,06059042106,"Census Tract 421.06, Orange County, California",20,2,0,0,1,14,0,0,2,0,0,0,0,0,0,0,1,0,0
1400000US06059042107,06059042107,"Census Tract 421.07, Orange County, California",74,7,9,0,8,13,3,0,7,6,0,0,0,0,2,4,13,0,2
1400000US06059042108,06059042108,"Census Tract 421.08, Orange County, California",98,6,6,0,27,30,0,1,11,13,0,0,0,0,0,3,1,0,0
1400000US06059042109,06059042109,"Census Tract 421.09, Orange County, California",225,40,0,2,55,41,0,2,32,25,0,0,0,1,2,12,12,0,1
1400000US06059042111,06059042111,"Census Tract 421.11, Orange County, California",150,21,0,0,30,28,0,1,35,12,0,1,1,0,6,0,11,1,3
1400000US06059042112,06059042112,"Census Tract 421.12, Orange County, California",150,14,0,0,13,26,0,0,43,25,0,0,0,0,5,2,21,0,1
1400000US06059042113,06059042113,"Census Tract 421.13, Orange County, California",146,30,0,1,17,31,0,1,35,16,0,0,0,0,2,0,12,1,0
1400000US06059042114,06059042114,"Census Tract 421.14, Orange County, California",118,36,0,0,16,27,0,0,14,12,0,0,0,0,6,0,7,0,0
1400000US06059042201,06059042201,"Census Tract 422.01, Orange County, California",115,11,0,0,22,29,0,0,29,5,0,0,0,0,1,3,7,4,4
1400000US06059042203,06059042203,"Census Tract 422.03, Orange County, California",202,18,0,2,55,23,0,1,50,18,0,0,0,1,4,0,23,0,7
1400000US06059042205,06059042205,"Census Tract 422.05, Orange County, California",196,33,0,2,40,47,0,1,47,9,0,0,0,0,3,3,2,0,9
1400000US06059042206,06059042206,"Census Tract 422.06, Orange County, California",50,4,0,0,7,9,0,1,17,7,0,0,0,0,0,1,1,0,3
1400000US06059042305,06059042305,"Census Tract 423.05, Orange County, California",58,9,0,0,15,9,0,0,16,8,0,0,0,0,1,0,0,0,0
1400000US06059042307,06059042307,"Census Tract 423.07, Orange County, California",766,93,0,6,101,201,0,8,64,112,0,0,5,0,21,11,130,6,8
1400000US06059042310,06059042310,"Census Tract 423.10, Orange County, California",125,8,0,0,21,37,0,2,20,13,0,1,2,0,3,2,16,0,0
1400000US06059042311,06059042311,"Census Tract 423.11, Orange County, California",168,8,0,0,41,30,0,8,52,8,0,0,0,0,0,2,18,0,1
1400000US06059042312,06059042312,"Census Tract 423.12, Orange County, California",77,1,0,0,11,22,0,0,19,4,0,0,0,2,2,4,9,0,3
1400000US06059042313,06059042313,"Census Tract 423.13, Orange County, California",135,9,0,8,30,48,0,0,10,18,0,0,0,1,0,2,8,0,1
1400000US06059042315,06059042315,"Census Tract 423.15, Orange County, California",353,33,0,3,62,66,0,10,94,31,0,1,0,0,9,1,41,0,2
1400000US06059042317,06059042317,"Census Tract 423.17, Orange County, California",186,12,0,0,53,45,0,5,23,15,0,0,1,0,19,0,13,0,0
1400000US06059042319,06059042319,"Census Tract 423.19, Orange County, California",417,41,0,0,123,51,0,2,51,36,0,0,1,0,49,13,46,1,3
1400000US06059042320,06059042320,"Census Tract 423.20, Orange County, California",522,46,0,0,81,118,0,3,56,100,1,0,1,0,6,2,107,0,1
1400000US06059042323,06059042323,"Census Tract 423.23, Orange County, California",70,2,0,0,21,13,0,0,22,6,0,0,0,0,2,1,2,0,1
1400000US06059042324,06059042324,"Census Tract 423.24, Orange County, California",169,20,0,0,48,26,0,3,22,18,0,0,0,0,11,6,10,0,5
1400000US06059042325,06059042325,"Census Tract 423.25, Orange County, California",311,41,0,1,76,39,0,0,40,42,0,0,7,0,14,9,35,1,6
1400000US06059042326,06059042326,"Census Tract 423.26, Orange County, California",217,26,0,6,44,23,0,0,47,48,0,0,0,0,10,2,10,0,1
1400000US06059042327,06059042327,"Census Tract 423.27, Orange County, California",521,51,4,8,108,53,0,2,78,122,0,2,1,0,28,3,57,0,4
1400000US06059042328,06059042328,"Census Tract 423.28, Orange County, California",201,25,0,0,49,27,0,0,25,34,0,0,0,2,25,1,9,0,4
1400000US06059042329,06059042329,"Census Tract 423.29, Orange County, California",280,26,0,0,58,77,0,14,48,9,1,0,7,4,4,12,18,2,0
1400000US06059042330,06059042330,"Census Tract 423.30, Orange County, California",478,45,0,5,122,113,0,13,62,39,1,0,3,0,8,6,60,1,0
1400000US06059042331,06059042331,"Census Tract 423.31, Orange County, California",396,36,0,2,120,68,0,0,82,27,0,0,0,0,10,14,35,0,2
1400000US06059042332,06059042332,"Census Tract 423.32, Orange County, California",330,31,0,0,92,38,0,10,77,39,0,0,5,0,8,7,10,1,12
1400000US06059042333,06059042333,"Census Tract 423.33, Orange County, California",594,64,0,0,191,39,0,2,61,86,0,0,1,0,78,4,57,0,11
1400000US06059042334,06059042334,"Census Tract 423.34, Orange County, California",536,36,0,6,107,139,0,10,66,76,0,0,0,0,8,3,67,0,18
1400000US06059042335,06059042335,"Census Tract 423.35, Orange County, California",349,46,0,1,70,83,0,0,46,40,0,0,1,0,9,5,43,1,4
1400000US06059042336,06059042336,"Census Tract 423.36, Orange County, California",465,53,0,1,71,136,0,3,63,34,0,0,7,1,36,1,58,1,0
1400000US06059042337,06059042337,"Census Tract 423.37, Orange County, California",325,38,0,0,98,23,0,0,64,26,0,1,0,0,12,5,52,1,5
1400000US06059042338,06059042338,"Census Tract 423.38, Orange County, California",155,8,0,3,34,24,0,0,55,8,0,0,0,0,2,2,16,0,3
1400000US06059042339,06059042339,"Census Tract 423.39, Orange County, California",94,9,0,0,17,14,0,5,21,8,0,1,1,0,2,0,16,0,0
1400000US06059052404,06059052404,"Census Tract 524.04, Orange County, California",37,1,0,0,1,15,0,0,0,8,0,0,0,0,0,0,12,0,0
1400000US06059052408,06059052408,"Census Tract 524.08, Orange County, California",561,47,0,1,56,65,0,0,75,112,1,0,1,0,24,8,164,0,7
1400000US06059052410,06059052410,"Census Tract 524.10, Orange County, California",455,42,0,0,53,114,0,0,42,37,5,0,6,7,10,8,131,0,0
1400000US06059052411,06059052411,"Census Tract 524.11, Orange County, California",479,39,2,0,48,106,1,4,51,18,23,0,13,5,1,1,165,0,2
1400000US06059052415,06059052415,"Census Tract 524.15, Orange County, California",286,47,0,0,36,32,0,0,24,38,8,0,5,0,6,3,81,1,5
1400000US06059052416,06059052416,"Census Tract 524.16, Orange County, California",329,36,0,0,14,119,0,3,31,27,1,5,1,4,4,0,84,0,0
1400000US06059052417,06059052417,"Census Tract 524.17, Orange County, California",1423,310,0,12,299,154,0,4,98,230,0,2,31,0,129,5,135,3,11
1400000US06059052418,06059052418,"Census Tract 524.18, Orange County, California",809,87,2,1,149,92,0,6,123,212,1,0,4,9,21,1,92,0,9
1400000US06059052419,06059052419,"Census Tract 524.19, Orange County, California",752,53,0,13,222,70,2,1,62,70,1,0,4,4,53,1,185,0,11
1400000US06059052420,06059052420,"Census Tract 524.20, Orange County, California",2813,347,0,11,1008,127,0,11,196,299,1,2,43,6,232,16,493,6,15
1400000US06059052421,06059052421,"Census Tract 524.21, Orange County, California",941,135,0,4,257,81,0,3,115,189,0,1,9,0,52,5,84,0,6
1400000US06059052422,06059052422,"Census Tract 524.22, Orange County, California",430,69,0,0,78,80,0,1,37,56,0,0,0,0,8,0,94,1,6
1400000US06059052423,06059052423,"Census Tract 524.23, Orange County, California",548,68,0,0,66,129,0,6,83,70,0,0,4,3,7,3,103,1,5
1400000US06059052424,06059052424,"Census Tract 524.24, Orange County, California",463,62,1,3,69,109,0,8,41,61,1,0,0,0,8,3,94,1,2
1400000US06059052425,06059052425,"Census Tract 524.25, Orange County, California",760,133,0,2,93,131,0,4,75,118,6,2,6,20,13,2,148,1,6
1400000US06059052426,06059052426,"Census Tract 524.26, Orange County, California",637,68,0,4,158,159,0,0,73,62,0,0,5,0,6,1,98,0,3
1400000US06059052427,06059052427,"Census Tract 524.27, Orange County, California",776,98,0,7,149,192,0,4,54,67,11,2,0,3,46,3,135,0,5
1400000US06059052428,06059052428,"Census Tract 524.28, Orange County, California",425,56,0,2,73,108,0,0,66,37,3,0,7,1,2,9,57,0,4
1400000US06059052502,06059052502,"Census Tract 525.02, Orange County, California",892,94,0,6,118,146,0,6,50,122,0,1,18,0,19,0,305,0,7
1400000US06059052505,06059052505,"Census Tract 525.05, Orange County, California",1430,163,0,4,293,165,0,5,103,316,0,0,22,0,18,14,325,0,2
1400000US06059052506,06059052506,"Census Tract 525.06, Orange County, California",381,24,0,1,128,22,0,0,59,68,0,0,4,0,28,6,36,0,5
1400000US06059052511,06059052511,"Census Tract 525.11, Orange County, California",1083,107,0,6,314,34,0,0,179,252,0,0,7,0,97,11,76,0,0
1400000US06059052513,06059052513,"Census Tract 525.13, Orange County, California",1197,227,0,0,288,75,0,9,230,190,2,6,4,3,97,5,52,0,9
1400000US06059052514,06059052514,"Census Tract 525.14, Orange County, California",1211,109,0,2,269,89,0,1,265,232,0,0,24,0,90,12,108,0,10
1400000US06059052515,06059052515,"Census Tract 525.15, Orange County, California",3087,246,0,6,1093,128,0,22,583,466,0,1,24,8,241,12,242,3,12
1400000US06059052517,06059052517,"Census Tract 525.17, Orange County, California",1227,115,0,2,360,113,2,3,143,211,1,0,13,2,64,9,174,0,15
1400000US06059052518,06059052518,"Census Tract 525.18, Orange County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US06059052519,06059052519,"Census Tract 525.19, Orange County, California",861,105,0,3,177,59,0,2,172,183,0,1,9,3,48,1,89,0,9
1400000US06059052520,06059052520,"Census Tract 525.20, Orange County, California",719,62,0,0,218,30,0,5,120,128,0,1,7,0,101,3,42,0,2
1400000US06059052521,06059052521,"Census Tract 525.21, Orange County, California",1355,101,2,7,353,150,0,17,169,389,5,0,6,1,36,8,106,0,5
1400000US06059052522,06059052522,"Census Tract 525.22, Orange County, California",1590,139,0,3,430,72,0,4,305,269,1,0,18,0,140,13,177,5,14
1400000US06059052523,06059052523,"Census Tract 525.23, Orange County, California",1474,139,0,0,363,99,0,5,293,178,1,0,40,0,118,10,214,0,14
1400000US06059052524,06059052524,"Census Tract 525.24, Orange County, California",1525,116,2,8,328,183,0,19,172,312,1,3,14,4,109,13,225,0,16
1400000US06059052525,06059052525,"Census Tract 525.25, Orange County, California",2279,246,10,0,548,193,0,4,220,543,0,1,24,17,194,16,254,1,8
1400000US06059052526,06059052526,"Census Tract 525.26, Orange County, California",1238,103,0,3,230,131,0,6,91,214,3,0,35,0,76,8,338,0,0
1400000US06059052527,06059052527,"Census Tract 525.27, Orange County, California",2875,221,3,2,841,225,7,9,202,475,5,2,48,6,196,24,588,4,17
1400000US06059052528,06059052528,"Census Tract 525.28, Orange County, California",873,106,0,3,223,54,0,4,108,226,1,0,15,3,35,11,79,0,5
1400000US06059062604,06059062604,"Census Tract 626.04, Orange County, California",72,16,0,0,21,9,0,0,6,8,0,0,0,0,0,1,10,0,1
1400000US06059062605,06059062605,"Census Tract 626.05, Orange County, California",66,6,0,0,10,15,0,0,21,8,0,0,0,0,2,1,3,0,0
1400000US06059062610,06059062610,"Census Tract 626.10, Orange County, California",242,32,0,0,61,28,0,0,40,49,0,0,0,0,2,3,23,1,3
1400000US06059062611,06059062611,"Census Tract 626.11, Orange County, California",1278,261,0,5,297,85,7,6,108,392,0,0,8,8,31,14,52,3,1
1400000US06059062612,06059062612,"Census Tract 626.12, Orange County, California",1473,165,3,2,424,91,3,6,194,371,2,0,6,5,119,4,76,2,0
1400000US06059062614,06059062614,"Census Tract 626.14, Orange County, California",4824,536,0,54,1872,687,22,7,300,621,18,0,52,10,189,149,284,8,15
1400000US06059062619,06059062619,"Census Tract 626.19, Orange County, California",46,2,0,0,10,7,0,1,20,1,0,0,1,0,0,0,3,0,1
1400000US06059062620,06059062620,"Census Tract 626.20, Orange County, California",99,12,0,0,26,20,0,0,19,9,0,0,0,0,0,2,11,0,0
1400000US06059062621,06059062621,"Census Tract 626.21, Orange County, California",483,60,2,4,34,175,0,15,40,45,0,0,4,2,6,10,76,0,10
1400000US06059062622,06059062622,"Census Tract 626.22, Orange County, California",125,2,0,0,22,32,0,2,28,23,0,0,1,0,5,1,7,1,1
1400000US06059062623,06059062623,"Census Tract 626.23, Orange County, California",156,15,0,0,46,30,1,3,31,21,0,0,0,0,1,3,4,0,1
1400000US06059062625,06059062625,"Census Tract 626.25, Orange County, California",254,22,0,0,34,95,0,1,15,68,3,0,0,0,4,5,6,0,1
1400000US06059062626,06059062626,"Census Tract 626.26, Orange County, California",1322,122,1,10,438,215,0,2,101,246,6,0,10,2,36,30,100,0,3
1400000US06059062627,06059062627,"Census Tract 626.27, Orange County, California",1138,56,0,5,336,191,0,3,135,254,2,0,2,0,72,9,63,0,10
1400000US06059062628,06059062628,"Census Tract 626.28, Orange County, California",914,56,0,1,360,27,0,0,126,147,0,0,0,0,147,1,43,2,4
1400000US06059062629,06059062629,"Census Tract 626.29, Orange County, California",557,51,0,0,203,26,0,0,112,69,0,0,2,6,57,0,28,0,3
1400000US06059062630,06059062630,"Census Tract 626.30, Orange County, California",267,16,0,0,96,5,0,0,56,74,0,0,0,0,14,1,4,0,1
1400000US06059062631,06059062631,"Census Tract 626.31, Orange County, California",592,36,0,0,220,16,0,0,110,71,0,0,0,0,117,0,21,1,0
1400000US06059062632,06059062632,"Census Tract 626.32, Orange County, California",102,17,0,5,18,17,0,0,21,12,0,1,0,0,1,2,8,0,0
1400000US06059062633,06059062633,"Census Tract 626.33, Orange County, California",404,46,0,1,104,69,0,3,38,67,1,0,3,0,13,2,56,0,1
1400000US06059062634,06059062634,"Census Tract 626.34, Orange County, California",704,47,0,15,126,113,0,1,77,85,0,0,17,5,22,11,165,5,15
1400000US06059062635,06059062635,"Census Tract 626.35, Orange County, California",454,20,0,10,84,84,0,0,76,35,0,0,3,0,9,7,122,2,2
1400000US06059062636,06059062636,"Census Tract 626.36, Orange County, California",393,36,0,0,47,110,0,4,43,74,4,0,9,0,10,1,51,0,4
1400000US06059062637,06059062637,"Census Tract 626.37, Orange County, California",215,23,0,3,30,51,0,0,28,35,4,0,2,1,8,11,19,0,0
1400000US06059062638,06059062638,"Census Tract 626.38, Orange County, California",530,58,0,2,91,107,0,14,78,74,0,0,4,1,8,0,85,0,8
1400000US06059062639,06059062639,"Census Tract 626.39, Orange County, California",678,73,0,0,95,188,0,8,78,101,0,0,3,2,15,9,91,0,15
1400000US06059062640,06059062640,"Census Tract 626.40, Orange County, California",352,40,0,2,26,83,0,2,74,81,0,0,8,0,0,3,26,1,6
1400000US06059062641,06059062641,"Census Tract 626.41, Orange County, California",245,29,0,3,28,88,0,10,29,11,0,0,6,0,4,0,33,0,4
1400000US06059062642,06059062642,"Census Tract 626.42, Orange County, California",203,25,0,0,82,10,0,1,33,16,0,0,1,2,14,5,12,1,1
1400000US06059062643,06059062643,"Census Tract 626.43, Orange County, California",489,36,0,1,167,19,0,0,70,71,0,0,2,0,39,1,77,0,6
1400000US06059062644,06059062644,"Census Tract 626.44, Orange County, California",389,66,0,0,107,13,0,4,92,53,0,0,0,0,36,3,11,0,4
1400000US06059062645,06059062645,"Census Tract 626.45, Orange County, California",532,104,4,0,167,22,0,1,73,76,0,0,0,3,48,2,28,1,3
1400000US06059062646,06059062646,"Census Tract 626.46, Orange County, California",110,2,0,0,27,31,0,2,15,29,0,0,0,0,1,0,3,0,0
1400000US06059062647,06059062647,"Census Tract 626.47, Orange County, California",287,20,0,0,46,84,0,6,41,25,0,0,0,5,3,8,47,0,2
1400000US06059062701,06059062701,"Census Tract 627.01, Orange County, California",67,6,0,0,21,7,0,0,18,6,0,0,0,0,4,0,5,0,0
1400000US06059062702,06059062702,"Census Tract 627.02, Orange County, California",91,5,0,0,26,12,0,0,25,6,0,1,0,0,2,1,11,0,2
1400000US06059062800,06059062800,"Census Tract 628, Orange County, California",68,7,0,0,14,12,0,0,15,7,0,0,0,0,0,0,10,0,3
1400000US06059062900,06059062900,"Census Tract 629, Orange County, California",13,0,0,0,3,2,0,0,3,0,0,0,0,0,0,5,0,0,0
1400000US06059063004,06059063004,"Census Tract 630.04, Orange County, California",227,31,0,0,60,16,0,1,71,30,0,1,0,0,0,1,16,0,0
1400000US06059063005,06059063005,"Census Tract 630.05, Orange County, California",61,7,0,0,11,1,0,0,28,7,0,0,0,0,0,1,5,0,1
1400000US06059063006,06059063006,"Census Tract 630.06, Orange County, California",66,6,0,0,27,15,0,1,5,6,1,0,2,0,0,0,1,1,1
1400000US06059063007,06059063007,"Census Tract 630.07, Orange County, California",340,44,0,2,83,19,3,0,70,66,0,0,0,6,13,1,32,0,1
1400000US06059063008,06059063008,"Census Tract 630.08, Orange County, California",45,5,0,0,7,5,0,0,17,3,0,0,0,0,0,2,2,0,4
1400000US06059063009,06059063009,"Census Tract 630.09, Orange County, California",93,2,0,0,23,3,0,0,34,2,0,0,0,0,7,1,12,9,0
1400000US06059063010,06059063010,"Census Tract 630.10, Orange County, California",303,41,0,1,85,47,0,4,55,33,0,0,1,0,14,3,14,0,5
1400000US06059063101,06059063101,"Census Tract 631.01, Orange County, California",168,13,3,1,25,43,0,1,34,21,0,0,1,1,1,1,21,0,2
1400000US06059063102,06059063102,"Census Tract 631.02, Orange County, California",211,12,0,2,37,43,0,3,74,10,0,0,0,0,0,1,26,1,2
1400000US06059063103,06059063103,"Census Tract 631.03, Orange County, California",45,6,0,0,7,4,0,0,22,1,0,0,0,0,0,0,4,0,1
1400000US06059063201,06059063201,"Census Tract 632.01, Orange County, California",143,15,0,1,17,27,0,2,37,1,2,0,0,0,1,3,35,1,1
1400000US06059063202,06059063202,"Census Tract 632.02, Orange County, California",74,1,0,0,11,10,0,1,34,9,0,0,0,0,0,2,5,0,1
1400000US06059063301,06059063301,"Census Tract 633.01, Orange County, California",87,4,0,1,14,14,0,2,30,9,0,0,0,0,2,2,6,0,3
1400000US06059063302,06059063302,"Census Tract 633.02, Orange County, California",75,8,0,0,12,18,0,1,26,7,1,0,0,0,0,0,1,1,0
1400000US06059063400,06059063400,"Census Tract 634, Orange County, California",69,5,0,0,16,10,0,0,18,9,0,0,3,0,4,0,1,0,3
1400000US06059063500,06059063500,"Census Tract 635, Orange County, California",169,20,0,0,27,30,0,1,45,26,0,0,0,0,0,1,16,0,3
1400000US06059063601,06059063601,"Census Tract 636.01, Orange County, California",95,10,0,4,21,27,0,1,11,4,1,0,0,1,1,4,9,1,0
1400000US06059063603,06059063603,"Census Tract 636.03, Orange County, California",192,22,0,0,31,45,1,0,45,23,0,0,0,0,3,1,17,1,3
1400000US06059063604,06059063604,"Census Tract 636.04, Orange County, California",107,8,0,6,16,15,0,0,18,3,0,0,0,0,0,2,39,0,0
1400000US06059063605,06059063605,"Census Tract 636.05, Orange County, California",95,2,0,6,20,33,0,0,15,3,0,0,1,0,0,0,11,0,4
1400000US06059063701,06059063701,"Census Tract 637.01, Orange County, California",191,3,0,0,18,64,1,3,25,7,0,0,0,0,2,5,60,0,3
1400000US06059063702,06059063702,"Census Tract 637.02, Orange County, California",268,13,2,2,34,106,0,3,43,7,2,0,0,0,0,12,44,0,0
1400000US06059063802,06059063802,"Census Tract 638.02, Orange County, California",146,6,0,0,22,27,0,4,46,10,0,0,0,1,0,0,26,4,0
1400000US06059063803,06059063803,"Census Tract 638.03, Orange County, California",128,20,0,8,22,12,0,1,23,10,0,0,0,0,1,0,30,0,1
1400000US06059063805,06059063805,"Census Tract 638.05, Orange County, California",117,0,0,0,10,32,0,0,34,4,0,0,0,0,4,13,18,2,0
1400000US06059063806,06059063806,"Census Tract 638.06, Orange County, California",174,7,0,0,22,32,0,0,36,11,0,0,4,0,1,0,60,0,1
1400000US06059063807,06059063807,"Census Tract 638.07, Orange County, California",561,72,0,1,60,138,0,2,124,66,5,0,0,0,21,8,52,0,12
1400000US06059063808,06059063808,"Census Tract 638.08, Orange County, California",226,24,0,0,12,62,0,2,27,15,0,0,0,4,2,8,69,0,1
1400000US06059063902,06059063902,"Census Tract 639.02, Orange County, California",888,102,1,2,94,151,1,5,170,92,7,2,17,0,13,10,216,0,5
1400000US06059063903,06059063903,"Census Tract 639.03, Orange County, California",679,17,0,0,38,55,0,0,67,25,0,0,0,0,5,0,464,0,8
1400000US06059063904,06059063904,"Census Tract 639.04, Orange County, California",680,14,0,1,67,68,7,2,30,20,12,0,0,0,0,3,449,0,7
1400000US06059063905,06059063905,"Census Tract 639.05, Orange County, California",289,29,2,2,45,74,0,0,70,19,1,2,0,0,8,7,30,0,0
1400000US06059063906,06059063906,"Census Tract 639.06, Orange County, California",341,41,0,1,57,72,1,1,44,25,0,1,0,5,5,7,69,5,7
1400000US06059063907,06059063907,"Census Tract 639.07, Orange County, California",759,69,4,6,91,104,0,6,148,73,0,0,1,5,12,5,222,5,8
1400000US06059063908,06059063908,"Census Tract 639.08, Orange County, California",1022,112,0,12,134,150,3,2,237,82,8,0,11,3,17,2,238,4,7
1400000US06059074003,06059074003,"Census Tract 740.03, Orange County, California",41,2,4,0,3,6,0,0,6,6,0,0,0,0,0,0,14,0,0
1400000US06059074004,06059074004,"Census Tract 740.04, Orange County, California",1257,33,0,18,125,142,0,1,94,40,6,1,15,0,1,4,771,0,6
1400000US06059074005,06059074005,"Census Tract 740.05, Orange County, California",1099,38,0,24,79,103,0,3,26,14,18,0,0,0,0,16,771,1,6
1400000US06059074006,06059074006,"Census Tract 740.06, Orange County, California",655,67,8,1,101,134,0,0,63,46,0,0,7,0,3,14,198,1,12
1400000US06059074102,06059074102,"Census Tract 741.02, Orange County, California",684,8,0,36,48,80,15,0,12,14,11,0,0,0,3,11,425,0,21
1400000US06059074103,06059074103,"Census Tract 741.03, Orange County, California",82,1,0,3,3,16,5,2,0,5,0,0,0,0,0,0,47,0,0
1400000US06059074106,06059074106,"Census Tract 741.06, Orange County, California",651,18,0,19,74,81,0,4,29,23,23,0,13,0,0,3,343,13,8
1400000US06059074107,06059074107,"Census Tract 741.07, Orange County, California",497,46,0,5,69,97,0,4,80,47,1,1,16,2,11,8,104,0,6
1400000US06059074108,06059074108,"Census Tract 741.08, Orange County, California",331,0,0,0,13,14,26,0,8,0,22,0,0,0,0,0,223,0,25
1400000US06059074109,06059074109,"Census Tract 741.09, Orange County, California",254,0,0,1,21,12,22,0,2,0,32,0,0,0,5,1,156,0,2
1400000US06059074110,06059074110,"Census Tract 741.10, Orange County, California",1520,6,0,11,186,84,0,0,56,36,22,0,0,0,3,9,1093,0,14
1400000US06059074111,06059074111,"Census Tract 741.11, Orange County, California",925,16,0,20,119,109,9,0,37,22,20,0,0,0,1,1,557,0,14
1400000US06059074200,06059074200,"Census Tract 742, Orange County, California",117,0,0,11,19,58,0,1,4,0,3,0,0,0,0,3,17,0,1
1400000US06059074300,06059074300,"Census Tract 743, Orange County, California",15,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,6,0,0
1400000US06059074403,06059074403,"Census Tract 744.03, Orange County, California",160,0,0,101,7,11,0,0,1,1,0,0,0,0,0,1,32,0,6
1400000US06059074405,06059074405,"Census Tract 744.05, Orange County, California",81,8,0,1,13,7,0,0,4,23,0,0,0,0,0,0,23,0,2
1400000US06059074406,06059074406,"Census Tract 744.06, Orange County, California",56,0,0,1,11,12,0,0,0,0,0,0,0,0,3,0,19,0,10
1400000US06059074407,06059074407,"Census Tract 744.07, Orange County, California",159,32,0,10,24,27,0,10,13,10,4,0,0,1,1,0,25,0,2
1400000US06059074408,06059074408,"Census Tract 744.08, Orange County, California",322,51,5,16,32,88,0,4,13,46,3,0,10,0,1,3,48,0,2
1400000US06059074501,06059074501,"Census Tract 745.01, Orange County, California",826,23,0,687,12,2,0,1,2,4,7,1,0,1,0,0,41,0,45
1400000US06059074502,06059074502,"Census Tract 745.02, Orange County, California",356,0,0,190,3,15,1,0,16,9,0,0,0,0,0,2,109,0,11
1400000US06059074601,06059074601,"Census Tract 746.01, Orange County, California",122,2,0,6,6,20,0,7,11,0,13,0,0,0,0,1,45,0,11
1400000US06059074602,06059074602,"Census Tract 746.02, Orange County, California",82,0,0,17,0,23,12,0,0,0,2,0,0,0,0,5,16,0,7
1400000US06059074701,06059074701,"Census Tract 747.01, Orange County, California",133,1,0,20,9,11,6,0,2,4,6,0,0,0,0,1,73,0,0
1400000US06059074702,06059074702,"Census Tract 747.02, Orange County, California",19,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,12,0,0
1400000US06059074801,06059074801,"Census Tract 748.01, Orange County, California",128,11,0,12,10,13,0,0,1,0,12,0,0,0,0,0,68,0,1
1400000US06059074802,06059074802,"Census Tract 748.02, Orange County, California",180,7,0,15,3,12,0,0,2,10,23,0,0,0,1,0,96,0,11
1400000US06059074803,06059074803,"Census Tract 748.03, Orange County, California",1356,6,1,61,62,76,115,1,13,3,91,0,1,0,1,2,915,0,8
1400000US06059074805,06059074805,"Census Tract 748.05, Orange County, California",110,0,0,32,10,16,10,0,6,0,8,0,0,0,0,0,28,0,0
1400000US06059074806,06059074806,"Census Tract 748.06, Orange County, California",82,0,0,6,0,12,0,0,10,0,0,0,0,0,0,0,54,0,0
1400000US06059074901,06059074901,"Census Tract 749.01, Orange County, California",263,23,0,14,74,24,8,0,4,11,9,0,0,0,1,0,90,0,5
1400000US06059074902,06059074902,"Census Tract 749.02, Orange County, California",43,1,0,4,1,23,0,0,0,0,0,0,0,0,0,0,14,0,0
1400000US06059075002,06059075002,"Census Tract 750.02, Orange County, California",395,3,0,6,96,100,0,0,8,10,5,0,0,0,3,6,155,2,1
1400000US06059075003,06059075003,"Census Tract 750.03, Orange County, California",37,0,0,0,16,16,0,3,0,0,1,0,0,0,0,0,1,0,0
1400000US06059075004,06059075004,"Census Tract 750.04, Orange County, California",45,3,0,0,3,12,0,1,1,2,0,0,0,0,0,0,22,0,1
1400000US06059075100,06059075100,"Census Tract 751, Orange County, California",351,13,0,7,17,35,0,0,23,104,0,0,0,0,1,2,129,0,20
1400000US06059075201,06059075201,"Census Tract 752.01, Orange County, California",237,14,0,4,8,9,0,0,5,4,8,0,0,0,0,0,179,0,6
1400000US06059075202,06059075202,"Census Tract 752.02, Orange County, California",158,1,0,27,7,28,0,0,8,1,30,0,0,0,2,0,52,0,2
1400000US06059075301,06059075301,"Census Tract 753.01, Orange County, California",401,24,0,22,34,41,0,0,49,21,0,0,0,0,0,2,207,0,1
1400000US06059075302,06059075302,"Census Tract 753.02, Orange County, California",185,0,0,14,21,27,4,0,14,5,1,0,3,1,0,0,95,0,0
1400000US06059075303,06059075303,"Census Tract 753.03, Orange County, California",109,9,0,0,5,18,3,1,15,4,4,0,1,0,0,0,49,0,0
1400000US06059075401,06059075401,"Census Tract 754.01, Orange County, California",82,4,0,5,10,13,0,1,11,3,5,0,0,0,0,0,24,0,6
